name,link,price,mileage,BHP,transmission,fuel,owners,body,ULEZ,engine,year
Nissan Leaf,https://www.autotrader.co.uk/dealers/yorkshire/oldham/lk-cars-ltd-10004156,"£12,495",69000,,Automatic,Electric,2,Hatchback,,,2016 (65 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/lanarkshire/motherwell/peter-vardy-carz-motherwell-76518,"£12,950",54873,,Automatic,Electric,4,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£11,999",17300,,Automatic,Electric,3,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£11,472",84500,,Automatic,Electric,,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/worcestershire/bromsgrove/arbury-nissan-bromsgrove-419704,"£12,837",34220,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-yorkshire/keighley/colin-appleyard-suzuki-keighley-9155,"£13,999",39774,,Automatic,Electric,2,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northumberland/blyth/redburn-motor-company-2444776,"£13,999",43000,,Automatic,Electric,,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£11,750",44121,,Automatic,Electric,3,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/winchester/phoenix-cars-169663,"£12,844",32601,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/plymouth/plympton-car-centre-plymouth-ltd-129188,"£13,699",57000,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/surrey/croydon/mccarthy-cars-780,"£16,194",38000,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/plymouth/plympton-car-centre-plymouth-ltd-129188,"£14,000",34000,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/tyne-and-wear/newcastle-upon-tyne/arnold-clark-ford-shiremoor-123320,"£14,000",29335,,Automatic,Electric,,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/plymouth/plympton-car-centre-plymouth-ltd-129188,"£12,499",54000,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£13,190",32542,,Automatic,Electric,2,Hatchback,,,2016 (16 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/midlothian/newbridge/western-nissan-edinburgh-419988,"£13,995",58988,,Automatic,Electric,2,Hatchback,,,2016 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/county-tyrone/omagh/pat-kirk-nissan-10011695,"£11,990",45373,,Automatic,Electric,,Hatchback,,,
Nissan Leaf,https://www.autotrader.co.uk,"£10,200",81400,,Automatic,Electric,2,Hatchback,,,2016 (65 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/middlesex/hayes/roadlink-10017189,"£11,990",81128,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/hilton-car-supermarket-milton-keynes-10002997,"£11,984",94184,109,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/greater-london/london/cargiant-13713,"£14,098",14565,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wembley-prestige-cars-ltd-212156,"£10,970",86000,,Automatic,Electric,,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-10033152,"£13,300",32104,109,Automatic,Electric,,Hatchback,ULEZ,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-10033152,"£14,400",39004,109,Automatic,Electric,3,Hatchback,ULEZ,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hertfordshire/knebworth/carverse-used-car-supermarket-knebworth-10032273,"£15,855",29475,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£13,790",37000,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/southampton/sparshatts-of-swanwick-532,"£14,905",46990,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/quality-part-x-stevenage-10012201,"£14,879",35303,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/greater-london/london/cargiant-13713,"£16,000",23258,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£16,249",26832,109,Automatic,Electric,,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/essex/romford/motoroo-10015501,"£15,000",49000,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£12,099",56185,109,Automatic,Electric,,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/carsupermarket-com-click-collect-10027894,"£15,498",35639,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hertfordshire/stevenage/quality-part-x-stevenage-10012201,"£13,979",51576,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-sussex/bognor-regis/yeomans-nissan-bognor-regis-4868,"£14,490",50202,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/southampton/dcc-southampton-13281,"£12,949",53000,107,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/lymington/forecourt-e-ltd-10034725,"£14,975",49000,,Automatic,Electric,3,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/waterlooville/infinity-automotive-solutions-limited-10031835,"£13,948",76974,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-midlands/sutton-coldfield/west-way-nissan-birmingham-11322,"£13,451",72982,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£10,000",74050,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/gloucestershire/cheltenham/cleevely-electric-vehicles-10033267,"£14,995",27176,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/essex/southend-on-sea/emc-essex-motor-company-10028461,"£13,495",19004,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£13,799",24903,109,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/northampton-vauxhall-586184,"£14,495",17895,,Automatic,Electric,,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/essex/grays/fusion-motors-ltd-10019605,"£12,500",89039,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-10033152,"£16,000",30000,109,Automatic,Electric,2,Hatchback,ULEZ,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cheshire/crewe/nissan-crewe-1282326,"£12,499",53561,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,800",13800,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/ilkeston/ilkeston-nissan-652453,"£14,755",22178,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/herts/letchworth/norton-way-nissan-552460,"£15,299",45000,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hertfordshire/bishops-stortford/totally-trade-direct-bishops-stortford-21342,"£13,648",79000,,Automatic,Electric,2,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,300",59000,109,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/lancs/bury/parkhills-car-centre-64893,"£14,719",41908,109,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/sheffield-nissan-2162327,"£11,999",71580,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£13,600",27000,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/yorkshire/wakefield/mds-car-sales-ltd-651790,"£15,995",24754,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/north-yorkshire/middlesbrough/evans-halshaw-nissan-middlesbrough-25992,"£12,470",80522,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/london/north-kensington/portland-motors-london-ltd-755805,"£14,250",19969,,Automatic,Electric,4,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£13,500",43000,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-midlands/wednesbury/emerald-house-of-cars-10002873,"£15,150",31126,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£13,500",77000,,Automatic,Electric,2,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cambridgeshire/cambridge/buckingham-stanley-10009908,"£16,595",24000,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wiltshire/box/platinum-nissan-box-20709,"£14,609",45047,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/cannock/brindley-nissan-cannock-14603,"£14,499",46986,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/carworld-car-supermarket-27396,"£16,990",9964,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/north-yorkshire/middlesbrough/evans-halshaw-nissan-middlesbrough-25992,"£14,210",56616,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/surrey/epsom/wilsons-nissan-753352,"£15,549",35197,109,Automatic,Electric,4,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/carbase-co-uk-10028432,"£13,578",35500,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/honiton/truscotts-peugeot-honiton-523847,"£13,749",60984,,Automatic,Electric,3,Hatchback,,,2017 (66 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/kent/west-malling/humphries-parks-2467432,"£15,749",35000,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/worcestershire/bromsgrove/arbury-nissan-bromsgrove-419704,"£13,462",31463,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,700",42700,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cheshire/chester/nissan-chester-344159,"£15,499",22872,,Automatic,Electric,3,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-sussex/horsham/ideal-cars-sussex-limited-710427,"£16,695",11771,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/plymouth/plympton-car-centre-plymouth-ltd-129188,"£18,000",4000,,Automatic,Electric,4,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/west-yorkshire/castleford/jct600-vauxhall-castleford-68094,"£15,000",40774,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/peterborough/big-motoring-world-10033152,"£15,600",37512,109,Automatic,Electric,3,Hatchback,ULEZ,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/stoke-on-trent/nissan-hanley-15054,"£14,999",43832,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/carshop-nottingham-10026842,"£16,000",30066,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wiltshire/box/platinum-nissan-box-20709,"£15,609",29735,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,900",39000,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/merseyside/prenton/renault-wirral-77502,"£15,995",27681,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/surrey/sutton/chans-cars-ltd-584354,"£13,850",31940,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/plymouth/plympton-car-centre-plymouth-ltd-129188,"£14,299",18000,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/lancashire/ashton-under-lyne/evans-halshaw-ford-ashton-under-lyne-114181,"£14,970",44170,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/durham/sunderland/evans-halshaw-nissan-sunderland-11300,"£16,340",19468,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/hilton-garage-ltd-4400,"£14,700",50000,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/merseyside/bootle/motor-range-153732,"£13,969",65999,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/yorkshire/sheffield/evans-halshaw-citroen-sheffield-114175,"£16,170",20530,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northumberland/alnwick/blackshaws-alnwick-10004192,"£15,000",60129,,Automatic,Electric,,Hatchback,,,2017 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/south-yorkshire/barnsley/kirby-vehicle-sales-344737,"£14,895",43722,,Automatic,Electric,3,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/nottingham-renault-2447800,"£14,790",53812,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/midlothian/newbridge/western-nissan-edinburgh-419988,"£16,795",32648,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/wolverhampton/v12-sports-classics-ltd-wolverhampton-10007161,"£14,700",42570,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/angus/dundee/barnetts-nissan-dundee-10015358,"£16,795",24583,,Automatic,Electric,3,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/highland/inverness/dicksons-of-inverness-4396,"£13,998",42397,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/midlothian/edinburgh/evans-halshaw-renault-edinburgh-71280,"£15,810",27551,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/stirlingshire/stirling/western-nissan-stirling-1993043,"£14,995",18209,,Automatic,Electric,4,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/antrim/belfast/mervyn-stewart-select-10011358,"£15,250",43899,,Automatic,Electric,,Hatchback,,,
Nissan Leaf,https://www.autotrader.co.uk/dealers/midlothian/newbridge/western-nissan-edinburgh-419988,"£14,995",52378,,Automatic,Electric,2,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/lancashire/wigan/arnold-clark-renaultdacia-wigan-123433,"£17,000",26719,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/tyne-and-wear/wallsend/newcastle-lexus-10027109,"£15,995",38125,,Automatic,Electric,,Hatchback,,,2017 (17 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£14,498",89396,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/greater-london/london/cargiant-13713,"£19,000",33529,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/waterlooville/yeomans-nissan-portsmouth-10006081,"£19,749",24859,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£16,000",82000,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hertfordshire/broxbourne/used-cars-uk-10005019,"£18,495",79800,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/kent/tonbridge/stillmans-of-sevenoaks-422685,"£18,490",35327,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/bedfordshire/dunstable/quality-part-x-dunstable-10006414,"£19,199",50063,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£16,999",58000,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/bedfordshire/dunstable/quality-part-x-dunstable-10006414,"£20,499",9666,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£16,995",21000,,Automatic,Electric,2,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/essex/romford/ibz-motorz-chadwell-heath-and-seven-kings-10018119,"£17,398",93456,,Automatic,Electric,2,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/reading/padworth/anchor-cars-10005564,"£20,495",37942,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cambridgeshire/peterborough/close-motor-company-10004001,"£20,990",21444,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£16,185",84894,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£20,749",11536,148,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/marshall-approved-used-direct-sales-10033840,"£20,000",32256,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/east-sussex/eastbourne/yeomans-nissan-eastbourne-490171,"£21,000",45298,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/marshall-approved-used-direct-sales-10033840,"£20,000",37784,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/warwickshire/leamington/leamington-mazda-19679,"£21,980",21031,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/surrey/virginia-water/r-w-motor-co-gb-ltd-30089,"£19,690",43334,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/cannock/brindley-nissan-cannock-14603,"£20,999",37385,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/lancashire/bury/the-car-co-203684,"£20,975",20404,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wiltshire/mere/fj-chalke-kia-mere-7567,"£16,950",62000,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/surrey/croydon/mccarthy-cars-780,"£19,694",28000,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/marshall-approved-used-direct-sales-10033840,"£22,000",19455,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wiltshire/swindon/carshop-swindon-84381,"£20,500",32227,,Automatic,Electric,,Hatchback,,,2018 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/gloucestershire/cheltenham/cleevely-electric-vehicles-10033267,"£15,995",97980,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£19,049",33726,148,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cheshire/northwich/nissan-northwich-1253055,"£20,999",25353,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/ilkeston/ilkeston-nissan-652453,"£21,845",29059,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/nottinghamshire/nottingham/nottingham-renault-2447800,"£19,599",53426,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/cannock/brindley-nissan-cannock-14603,"£20,399",33084,,Automatic,Electric,,Hatchback,,,2018 (67 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/derbyshire/derby/derby-nissan-652450,"£21,902",27551,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cazoo-10023353,"£21,299",21871,148,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/milton-keynes/glyn-hopkin-nissan-milton-keynes-10023826,"£20,375",20154,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/buckinghamshire/slough/citygate-seat-slough-10015604,"£23,059",9966,148,Automatic,Electric,,Hatchback,ULEZ,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk,"£19,950",29750,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/somerset/lympsham/carbase-lympsham-72363,"£19,529",23674,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/waterlooville/yeomans-nissan-portsmouth-10006081,"£21,499",20669,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/oxfordshire/kidlington/marshall-nissan-oxford-10004676,"£21,280",21780,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/greater-london/london-borough-of-waltham-forest/trans-city-skoda-ltd-1917,"£21,980",22000,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/pentagon-sheffield-parkway-174155,"£19,988",38840,148,Automatic,Electric,,Hatchback,ULEZ,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/somerset/radstock/drive-green-10011240,"£20,995",29821,148,Automatic,Electric,,Hatchback,ULEZ,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/wiltshire/salisbury/justevs-738370,"£19,995",39800,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/somerset/radstock/drive-green-10011240,"£19,495",60958,148,Automatic,Electric,,Hatchback,ULEZ,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/devon/kingsteignton/swanson-513256,"£19,980",32000,,Automatic,Electric,2,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/northamptonshire/northampton/newman-reidy-123070,"£21,995",24252,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/norfolk/norwich/holden-kia-mychoice-10025574,"£22,830",10833,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/county-durham/darlington/stoneacre-renault-darlington-10003820,"£19,990",34906,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/hampshire/hook/ev-experts-10033220,"£20,500",38400,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/durham/sunderland/evans-halshaw-nissan-sunderland-11300,"£19,450",28840,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/yorkshire/york/lloyd-jaguar-york-10029646,"£21,990",23598,,Automatic,Electric,2,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/sheffield-nissan-2162327,"£21,994",28887,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/cheshire/winsford/fords-of-winsford-car-supermarket-2564,"£21,799",14140,,Automatic,Electric,,Hatchback,,,2018 (18 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/staffordshire/wolverhampton/v12-sports-classics-ltd-wolverhampton-10007161,"£20,500",27700,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
Nissan Leaf,https://www.autotrader.co.uk/dealers/south-yorkshire/sheffield/sheffield-nissan-2162327,"£21,777",31319,,Automatic,Electric,,Hatchback,,,2018 (68 reg)
